,contract,TIN_of_supplier,TIN_of_purchaser,Price,Address_of_supplier,Address_of_purchaser
396,32211813115,3448003962,6141040790,636250.0,Волгоград,Батайск
397,32009294776,3448017919,3443016862,119232.0,Волгоград,Волгоград
398,32009856698,3528000597,2451000818,12499866.66,Череповец,Красноярск
399,32110663039,3528000597,3528048951,118800.0,Череповец,Череповец
400,32211146516,3528000597,3528048951,127200.0,Череповец,Череповец
401,32211212989,3528000597,2451000818,15744000.0,Череповец,Красноярск
402,32008901466,3528015184,5257087027,103249585.7,Череповец,Нижний Новгород Новгород Новгород
403,32008916929,3528015184,5190400349,34600000.0,Череповец,Мурманск
404,32110072938,3528015184,5190400349,37217355.8,Череповец,Мурманск
405,32008761463,3650004897,3652014354,121631.8,Воронеж,Лиски
406,32008935993,3650004897,7722319952,190000.0,Воронеж,Москва
407,32009816018,3650004897,3604016369,2294440.0,Воронеж,Борисоглебск
408,32109880070,3650004897,3627018394,254593.08,Воронеж,Россоши
409,32211015794,3650004897,3627018394,271558.8,Воронеж,Россоши
410,32211042179,3650004897,3604001066,1958395.23,Воронеж,Борисоглебск
411,32211042198,3650004897,3604001066,863339.25,Воронеж,Борисоглебск
412,32211048415,3650004897,3604016111,170323.86,Воронеж,Псков
413,32211480220,3650004897,3627019599,1248000.0,Воронеж,Россоши
414,32211872746,3650004897,3604001066,2755994.7,Воронеж,Борисоглебск
415,32211873241,3650004897,3604001066,1231747.4,Воронеж,Борисоглебск
416,32008753380,3663050467,3625013150,867400.0,Воронеж,Рамонский
417,32008770734,3663050467,3608000088,300000.0,Воронеж,Центральная Усадьба
418,32008852075,3663050467,3664103464,405700.0,Воронеж,Воронеж
419,32009567779,3663050467,3604016369,226000.0,Воронеж,Борисоглебск
420,32009774755,3663050467,3608000088,295810.56,Воронеж,Центральная Усадьба
421,32109987347,3663050467,3608000088,220871.88,Воронеж,Центральная Усадьба
422,32211084752,3663050467,3666028847,1043550.0,Воронеж,Воронеж
423,32008879529,3801009466,3801006828,258159839.32,Ангарск,Ангарск
424,32211598862,3807002509,6501161401,2104145.35,Москва,Южно-Сахалинск-Сахалинск-Сахалинск
425,32211096699,3808166404,3810002523,641929.6,Иркутск,Иркутск
426,32211926626,3808166404,3810002523,620000.0,Иркутск,Иркутск
427,32211162039,3808229774,3811031848,700000.0,Иркутск,Иркутск
428,32211921465,3808229774,3803101280,4777613.92,Иркутск,Братск
429,32211926617,3808229774,3810002523,550000.0,Иркутск,Иркутск
430,32008796993,3812142445,3807000276,145178.64,Иркутск,Иркутска
431,32211582977,3906229324,7810056734,2731512.0,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
432,32211655685,3906229324,7810056734,3844176.0,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
433,32211727352,3906229324,7810056734,4124736.0,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
434,32211800988,3906229324,7810056734,2678088.0,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
435,32211910918,3906229324,7810056734,2753795.5,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
436,32110577776,4025082394,4028059805,250000.0,Добрино,Калуга
437,32110654825,4025082394,6315376946,439348.8,Добрино,Тюмень
438,32110806181,4025082394,4027068324,124940.74,Добрино,Боровск
439,32008989198,4101116320,6501146467,32330000.0,Петропавловск,Южно-Сахалинск-Сахалинск-Сахалинск
440,32009391744,4101116320,6501146467,18090000.0,Петропавловск,Южно-Сахалинск-Сахалинск-Сахалинск
441,32009598812,4101116320,2537009770,2840000.0,Петропавловск,Владивосток
442,32008787986,4200000333,4214033603,800000.0,Кемерово,Мыски
443,32008789350,4200000333,4214035865,2687431.22,Кемерово,Мыски
444,32009854422,4200000333,4214035865,800000.0,Кемерово,Мыски
445,32110676931,4200000333,4206011405,292752.3,Кемерово,Рукс
446,32009724293,4205000908,3808069986,416184710.5,Кемерово,Иркутск
447,32211142522,4205000908,3808069986,39800000.0,Кемерово,Иркутск
448,32211324058,4205000908,3808069986,69278000.0,Кемерово,Иркутск
449,32009270408,4205049090,4205305554,39675300.0,Кемерово,Кемерово
450,32009491801,4205049090,7704784450,1375000000.0,Кемерово,Москва
451,32009771381,4205049090,4246021343,0.0,Кемерово,Ижморский
452,32110842802,4205049090,4211023156,80957760.0,Кемерово,Киселевск
453,32110846559,4205049090,4246021343,0.0,Кемерово,Ижморский
454,32110859372,4205049090,4211023572,95331600.0,Кемерово,Киселевск
455,32211758697,4205049090,7704784450,180000000.0,Кемерово,Москва
456,32211772985,4205049090,4246021343,0.0,Кемерово,Ижморский
457,32211875242,4205049090,4211023156,93388080.0,Кемерово,Киселевск
458,32111010700,4212024138,4223121302,1266900.0,Ленинск,Прокопьевск
459,32009339999,4214000608,7714734225,9200000.0,Междуреченск,Междуреченск
460,32110224887,4214000608,2709001590,13409500.0,Междуреченск,Ванино
461,32110444719,4214000608,2709001590,10725000.0,Междуреченск,Ванино
462,32110502980,4214000608,7714734225,9936415.0,Междуреченск,Междуреченск
463,32110537649,4214000608,7714734225,7800000.0,Междуреченск,Междуреченск
464,32110636812,4214000608,7714734225,12420518.65,Междуреченск,Междуреченск
465,32110640624,4214000608,2709001590,14841665.8,Междуреченск,Ванино
466,32110684959,4214000608,7714734225,475000.0,Междуреченск,Междуреченск
467,32110686806,4214000608,7714734225,390000.0,Междуреченск,Междуреченск
468,32110760989,4214000608,7714734225,219038.0,Междуреченск,Междуреченск
469,32110905569,4214000608,2709001590,21260414.5,Междуреченск,Ванино
470,32211242550,4214000608,2709001590,16694171.0,Междуреченск,Ванино
471,32211327052,4214000608,2709001590,15535998.4,Междуреченск,Ванино
472,32211361709,4214000608,2709001590,15986664.2,Междуреченск,Ванино
473,32211592222,4214000608,2709001590,19006214.7,Междуреченск,Ванино
474,32211597363,4214000608,7714734225,191666.66,Междуреченск,Междуреченск
475,32211718954,4214000608,2709001590,11648970.3,Междуреченск,Ванино
476,32211759573,4214000608,2709001590,12675000.0,Междуреченск,Ванино
477,32211805251,4214000608,2709001590,21250000.0,Междуреченск,Ванино
478,32211344134,4217102358,1435029085,1206000000.0,Новокузнецк,Якутск
479,32009120283,4218000951,7717096620,185308.48,Новокузнецк,Москва
480,32110084687,4218000951,5406603432,528000.0,Новокузнецк,Новокузнецк
481,32211847788,4234001215,4204007393,25475832.0,Кемерово,Гурьевский
482,32211493272,4633001577,3808069986,36575716.2,Железногорск,Иркутск
483,32110655025,4703090157,6905000791,244581.5,Кстовский,Тверь
484,32008796385,4909105495,2537009770,1950000.0,Магадан,Владивосток
485,32008955986,4909105495,2537009770,260000.0,Магадан,Владивосток
486,32009063282,4909105495,2537009770,1050000.0,Магадан,Владивосток
487,32009139979,4909105495,2537009770,440000.0,Магадан,Владивосток
488,32009351205,4909105495,2537009770,400000.0,Магадан,Владивосток
489,32009527917,4909105495,2537009770,920000.0,Магадан,Владивосток
490,32211519302,5001048893,7107548610,511000.0,Балашиха,Тула
491,32009035682,5003021311,1826000260,6000000.0,Санкт-Петербург-Петербург-Петербург,Ижевск
492,32110579016,5003026493,7734034550,411600.0,Москва,Москва
493,32009166358,5003052454,7728047631,3500000.0,Видное,Москва
494,32110296892,5003052454,7728047631,3500000.0,Видное,Москва
495,32009638548,5003065767,7805035023,183684.93,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
496,32110737082,5003065767,7805035023,201182.85,Санкт-Петербург-Петербург-Петербург,Санкт-Петербург-Петербург-Петербург
497,32008947736,5007067042,7707083893,8301598.51,Москва,Москва
498,32211890535,5009033419,7733231361,128611.78,Москва,Москва
499,32211892245,5009033419,5047046105,2414066.61,Москва,Москва
500,32211904576,5009033419,7710103758,2621187.52,Москва,Москва
501,32211904697,5009033419,7710103758,24417748.56,Москва,Москва
502,32211095386,5009053687,6906011179,8262036.9,Москва,Тверь
503,32211222266,5009053687,3435134936,300000.0,Москва,Волжский
504,32211630839,5009053687,7709266211,590536.0,Москва,Москва
505,32009005106,5009072150,4804005736,125175.0,Домодедово,Добринский
506,32110164357,5009072150,7728047631,400000.0,Домодедово,Москва
507,32110885487,5009072150,5047046105,2395087.5,Домодедово,Москва
508,32211052740,5009072150,7704825628,2014284.5,Домодедово,Москва
509,32211150813,5009072150,7704825628,1461388.5,Домодедово,Москва
510,32211246817,5009072150,7704825628,2245061.5,Домодедово,Москва
511,32211355278,5009072150,5003006930,2343667.5,Домодедово,Москва
512,32211492505,5009072150,7704825628,2188000.0,Домодедово,Москва
513,32211581709,5009072150,5003006930,821053.5,Домодедово,Москва
514,32211178976,5012000639,7701984274,20280914.5,Ярославль,Москва
515,32211193491,5012000639,7701984274,18629088.0,Ярославль,Москва
516,32211193547,5012000639,7701984274,49308460.6,Ярославль,Москва
517,32211219919,5012000639,7701984274,46063382.57,Ярославль,Москва
518,32211234835,5012000639,7701984274,51027592.56,Ярославль,Москва
519,32211257756,5012000639,7701984274,1876449.47,Ярославль,Москва
520,32211260557,5012000639,7701984274,1831464.0,Ярославль,Москва
521,32211279640,5012000639,7701984274,54450514.56,Ярославль,Москва
522,32211279896,5012000639,7701984274,3153865.75,Ярославль,Москва
523,32110545959,5024048000,7733574898,6336800.0,Санкт-Петербург-Петербург-Петербург,Москва
524,32009826037,5024177951,5408100025,7256535.0,Красногорск,Новосибирск
525,32009101588,5027083476,7838041248,36112000.0,Люберцы,Санкт-Петербург-Петербург-Петербург
526,32110210703,5027083476,2466189073,1010736.36,Люберцы,Красноярск
527,32211120945,5027083476,7704091039,376530.0,Люберцы,Москва
528,32211209480,5027083476,7729101120,5191434.6,Люберцы,Москва
529,32211219183,5027083476,7713059497,1968745.0,Люберцы,Москва
530,32211219550,5027083476,7713059497,1958365.0,Люберцы,Москва
531,32211219598,5027083476,7713059497,1919253.0,Люберцы,Москва
532,32211231711,5027083476,7713059497,1928848.7,Люберцы,Москва
533,32211232601,5027083476,7704091039,376530.0,Люберцы,Москва
534,32211333731,5027083476,7729101120,500000.0,Люберцы,Москва
535,32211364847,5027083476,6164100118,342000.0,Люберцы,Ростове
536,32211708667,5027083476,7733574898,2479907.65,Люберцы,Москва
537,32211738698,5027083476,7713059497,1380202.34,Люберцы,Москва
538,32211753514,5027083476,7729101120,500000.0,Люберцы,Москва
539,32211876744,5027083476,7713059497,2838164.3,Люберцы,Москва
540,32211880658,5027083476,7729101120,500000.0,Люберцы,Москва
541,32211882424,5027083476,7713059497,4175568.0,Люберцы,Москва
542,32009355826,5027262517,4200000502,2826292.5,Люберцы,Кемерово
543,32009827221,5027262517,7729101120,500000.0,Люберцы,Москва
544,32009831431,5027262517,7729101120,21909580.0,Люберцы,Москва
545,32109981693,5027262517,7729101120,2500000.0,Люберцы,Москва
546,32110036088,5027262517,3201000327,200477.56,Люберцы,Брянск
547,32110036120,5027262517,3201000327,3389532.41,Люберцы,Брянск
548,32110060853,5027262517,7729101120,500000.0,Люберцы,Москва
549,32110067219,5027262517,7729101120,500000.0,Люберцы,Москва
550,32110097511,5027262517,3201000327,898515.0,Люберцы,Брянск
551,32110185440,5027262517,7729101120,4300000.0,Люберцы,Москва
552,32110207146,5027262517,7729101120,500000.0,Люберцы,Москва
553,32110327976,5027262517,7729101120,500000.0,Люберцы,Москва
554,32110425120,5027262517,3201000327,3410100.98,Люберцы,Брянск
555,32110638411,5027262517,7729101120,605748.0,Люберцы,Москва
556,32110752651,5027262517,7729101120,2500000.0,Люберцы,Москва
557,32110855013,5027262517,6731033838,387636.96,Люберцы,Смоленск
558,32211075991,5027262517,6731033838,8626572.29,Люберцы,Смоленск
559,32211076143,5027262517,6731033838,8713727.54,Люберцы,Смоленск
560,32211087038,5027262517,6731033838,1537624.52,Люберцы,Смоленск
561,32211091180,5027262517,6731033838,1914387.74,Люберцы,Смоленск
562,32211286334,5027262517,7704091039,120120.0,Люберцы,Москва
563,32008837155,5029069967,5038005487,296000.0,Мытищи,Химки
564,32008972597,5029069967,7722467407,650000.0,Мытищи,Москва
565,32009397187,5029069967,2635014240,119900.0,Мытищи,Ставрополь
566,32009857066,5029069967,5038005487,300000.0,Мытищи,Химки
567,32109970679,5029069967,2702032110,900000.0,Мытищи,Хабаровск
568,32110584365,5029069967,6661001004,152201.0,Мытищи,Екатеринбург
569,32110663235,5029069967,2702032110,990000.0,Мытищи,Хабаровск
570,32211160502,5029069967,7810091320,320000.0,Мытищи,Пулково
571,32211568163,5029069967,4826052440,180495.0,Мытищи,Грязинский
572,32211755559,5029069967,5528033035,800000.0,Мытищи,Розовка
573,32109939077,5029169023,7718013432,499000.0,Мытищи,Москва
574,32110710833,5029169023,7718013432,499000.0,Мытищи,Москва
575,32008870844,5030040730,3444051027,190000.0,Москва,Волгоград
576,32211084093,5030040730,3444051027,218000.0,Москва,Волгоград
577,32009624056,5032048798,8601022074,285000.0,Калуга,Ханты-Мансийск-Мансийск-Мансийск
578,32009763895,5032048798,8601022074,315300.0,Калуга,Ханты-Мансийск-Мансийск-Мансийск
579,32110774079,5032048798,8601022074,345600.0,Калуга,Ханты-Мансийск-Мансийск-Мансийск
580,32110918497,5032048798,8601022074,175500.0,Калуга,Ханты-Мансийск-Мансийск-Мансийск
581,32110969994,5032048798,8601022074,493000.0,Калуга,Ханты-Мансийск-Мансийск-Мансийск
582,32009629066,5032237788,5024093941,150000.0,Москва,Москва
583,32110773574,5032237788,5024093941,300000.0,Москва,Москва
584,32009671007,5032260402,7728047631,2000000.0,Одинцово,Москва
585,32110539877,5032292612,7734003657,1364621.87,Одинцово,Циолковский
586,32110787365,5032292612,5003006930,175000.0,Одинцово,Москва
587,32110806509,5032292612,5003006930,1097639.0,Одинцово,Москва
588,32211191318,5032292612,5047046105,1562862.59,Одинцово,Москва
589,32009403353,5038114542,3327329166,0.0,Ивантеевка,Владимир
590,32009056451,5046001101,4222010511,290288.0,Черноголовка,Калтан
591,32009066931,5046001101,7708652888,1154415.6,Черноголовка,Москва
592,32110122042,5046001101,7404032480,96040.0,Черноголовка,Златоуст
593,32211462707,5046001101,7418006770,994720.0,Черноголовка,Троицк
594,32211645638,5047045359,7729101120,1500000.0,Химки,Москва
595,32211667592,5047045359,7729101120,500000.0,Химки,Москва
596,32110299173,5047076050,5260001277,176132.0,Химки,Нижний Новгород Новгород Новгород
597,32110299278,5047076050,5260001277,132806.0,Химки,Нижний Новгород Новгород Новгород
598,32110299365,5047076050,5260001277,178611.0,Химки,Нижний Новгород Новгород Новгород
599,32110733157,5103070023,5101360351,268000.0,Череповец,Апатиты
600,32008797092,5245000448,3302003074,250000.0,Кстовский,Владимир
601,32009293088,5245000448,7728047631,400000.0,Кстовский,Москва
602,32110711608,5245000448,7728047631,400000.0,Кстовский,Москва
603,32211286093,5247004695,3808069986,20133750.0,Выкса,Иркутск
604,32211402628,5247004695,7709919968,48916346.0,Выкса,Москва
605,32211427857,5247004695,7709919968,48897360.0,Выкса,Москва
606,32211458057,5247004695,3808118560,13500000.0,Выкса,Иркутск
607,32211485309,5247004695,7709919968,48499716.82,Выкса,Москва
608,32211527665,5247004695,7709919968,48716264.28,Выкса,Москва
609,32211560142,5247004695,7709919968,48488916.44,Выкса,Москва
610,32211576872,5247004695,7709919968,48982356.0,Выкса,Москва
611,32211591294,5247004695,7709919968,48874996.56,Выкса,Москва
612,32211634682,5247004695,7709919968,48896478.0,Выкса,Москва
613,32211666917,5247004695,7709919968,48970000.0,Выкса,Москва
614,32211678967,5247004695,7709919968,48790000.0,Выкса,Москва
615,32211695350,5247004695,7709919968,48985000.0,Выкса,Москва
616,32211765151,5247004695,7709919968,48785000.0,Выкса,Москва
617,32211532474,5256197404,3808118560,0.0,Нижний Новгород Новгород Новгород,Иркутск
618,32009252049,5258054000,2128007116,200000.0,Нижний Новгород Новгород Новгород,Чебоксары
619,32009054396,5259012482,3420007269,355003.0,Нижний Новгород Новгород Новгород,Новониколаевский
620,32009282633,5259012482,3420007269,352550.0,Нижний Новгород Новгород Новгород,Новониколаевский
621,32110151613,5259012482,3420007269,430430.0,Нижний Новгород Новгород Новгород,Новониколаевский
622,32110151919,5259012482,3420007269,299574.0,Нижний Новгород Новгород Новгород,Новониколаевский
623,32110982223,5260070633,5262004442,388013.32,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
624,32110982334,5260070633,5262004442,441329.67,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
625,32110987000,5260070633,5222005009,814118.02,Нижний Новгород Новгород Новгород,Лысково
626,32211020965,5260070633,5245024431,154476.56,Нижний Новгород Новгород Новгород,Бог
627,32211030856,5260070633,5262004442,10616781.66,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
628,32008749792,5260148520,5239009749,13924100.0,Нижний Новгород Новгород Новгород,Шахунья
629,32008766186,5260148520,5245024431,517440.0,Нижний Новгород Новгород Новгород,Бог
630,32008775359,5260148520,5251007667,11525561.6,Нижний Новгород Новгород Новгород,Кулебаки
631,32008777988,5260148520,5251011159,12775303.54,Нижний Новгород Новгород Новгород,Кулебаки
632,32008791208,5260148520,5262122090,1581739.2,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
633,32008855489,5260148520,5262075980,243170.15,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
634,32008866940,5260148520,5248007949,6185680.0,Нижний Новгород Новгород Новгород,Городецкий
635,32008900777,5260148520,5260295644,600000.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
636,32008922093,5260148520,5262004442,31261400.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
637,32008926129,5260148520,5262004442,2967350.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
638,32008929893,5260148520,7722319952,525769.63,Нижний Новгород Новгород Новгород,Москва
639,32008933133,5260148520,5262004442,57850000.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
640,32009184095,5260148520,5260047352,1426223.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
641,32009825395,5260148520,5248007949,9080000.0,Нижний Новгород Новгород Новгород,Городецкий
642,32009843802,5260148520,5222005009,15000000.0,Нижний Новгород Новгород Новгород,Лысково
643,32009864427,5260148520,5260001277,621210.53,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
644,32109886311,5260148520,5245024431,542080.0,Нижний Новгород Новгород Новгород,Бог
645,32109886319,5260148520,5260001277,47174.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
646,32109940248,5260148520,6313538285,3649800.0,Нижний Новгород Новгород Новгород,Самара
647,32109949634,5260148520,5262075980,359888.7,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
648,32109949659,5260148520,5262075980,137038.8,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
649,32109987500,5260148520,5260003387,349335.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
650,32110072655,5260148520,5260047352,1400000.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
651,32110134177,5260148520,5262075980,500000.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
652,32110157584,5260148520,5262075980,1360800.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
653,32110458576,5260148520,7705825187,193000.0,Нижний Новгород Новгород Новгород,Ногинск
654,32110572264,5260148520,5244012779,0.0,Нижний Новгород Новгород Новгород,Балахна
655,32110926864,5260148520,5260001277,608344.56,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
656,32110960059,5260148520,5248007949,9080000.0,Нижний Новгород Новгород Новгород,Городецкий
657,32110985914,5260148520,5222005009,17000000.0,Нижний Новгород Новгород Новгород,Лысково
658,32110997373,5260148520,7710324108,3000000.0,Нижний Новгород Новгород Новгород,Москва
659,32211020950,5260148520,5245024431,515200.0,Нижний Новгород Новгород Новгород,Бог
660,32211055841,5260148520,5250027043,1199219.54,Нижний Новгород Новгород Новгород,Кстовский
661,32211079691,5260148520,5262075980,149471.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
662,32211079739,5260148520,5262075980,376650.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
663,32211446535,5260148520,5262075980,1069200.0,Нижний Новгород Новгород Новгород,Нижний Новгород Новгород Новгород
664,32110982553,5260200603,7102000027,24549327.46,Нижний Новгород Новгород Новгород,Тула
665,32211244363,5260200603,1215154154,944114.47,Нижний Новгород Новгород Новгород,Йошкар
666,32211679921,5260200603,7105037307,34871126.4,Нижний Новгород Новгород Новгород,Тула
667,32211627724,5260374864,1645016886,65225.25,Нижний Новгород Новгород Новгород,Бугульма
668,32211417252,5404151283,4222010511,20000000.0,Новосибирск,Калтан
669,32211429203,5404151283,3808069986,297144100.0,Новосибирск,Иркутск
670,32211613743,5404151283,3808069986,8500000.0,Новосибирск,Иркутск
671,32110992603,5405270340,7728044944,2600000.0,Новосибирск,Москва
672,32009455591,5448100656,6832035775,863904.0,Обь,Тамбов
673,32110745860,5501072608,7708013842,21150000.0,Омск,Кимры
674,32211282993,5501072608,7724294887,106919000.0,Омск,Москва
675,32211283198,5501072608,7724294887,54841000.0,Омск,Москва
676,32211614896,5501072608,7604108240,35624160.0,Омск,Ярославль
677,32211646509,5501072608,7604108240,215467689.14,Омск,Ярославль
678,32211759968,5501072608,7604108240,60600000.0,Омск,Ярославль
679,32211777869,5501072608,7604108240,146670000.0,Омск,Ярославль
680,32008994576,5504036333,5504037369,321300000.0,Санкт-Петербург-Петербург-Петербург,Омск
681,32110655889,5504036333,5504037369,54677830.0,Санкт-Петербург-Петербург-Петербург,Омск
682,32008757783,5604000700,5610080648,1674751.12,Гай,Оренбург
683,32109910910,5604000700,5610080648,1778973.0,Гай,Оренбург
684,32110945599,5604000700,5610080648,1822768.0,Гай,Оренбург
685,32211880586,5612042824,6656004063,270000.0,Тюмень,Туринский
686,32008852802,5902201970,5948022406,0.0,Пермь,Пермь
687,32111000944,5904123809,5913001162,28125878.0,Пермь,Губаха
688,32111005702,5904123809,5902291029,73872000.0,Пермь,Пермь
689,32211017914,5904123809,5902291029,1065400.0,Пермь,Пермь
690,32211019888,5904123809,5917102740,1419004.0,Пермь,Кунгур
691,32211023316,5904123809,5916006867,1800000.0,Пермь,Краснокамск
692,32211024312,5904123809,5916006666,1185836.42,Пермь,Краснокамск
693,32211034688,5904123809,5902291029,427770.0,Пермь,Пермь
694,32211098119,5904123809,5948014074,1100000.0,Пермь,Платошино
695,32009857778,5913001268,5913001162,22823278.8,Губаха,Губаха
696,32111000065,5913001268,5913001162,23416774.2,Губаха,Губаха
697,32009135916,6164266561,3444271512,21282317.0,Ростов,Волгоград
698,32009325718,6164266561,6163045256,15554631.74,Ростов,Ростов
699,32110012960,6164266561,3444271512,22137360.75,Ростов,Волгоград
700,32211131842,6164266561,3444271512,24283189.03,Ростов,Волгоград
701,32211241320,6164266561,3013002956,69252942.5,Ростов,Знаменск
702,32110671740,6164317329,266033685,1602684.69,Санкт-Петербург-Петербург-Петербург,Салават
703,32110770393,6164317329,2635014240,119880.0,Санкт-Петербург-Петербург-Петербург,Ставрополь
704,32211192927,6164317329,2618004442,3434628.0,Санкт-Петербург-Петербург-Петербург,Предгорный
705,32109936675,6167049710,2311008207,866527.06,Ростов,Краснодар
706,32109949680,6167049710,7708639622,465766.0,Ростов,Москва
707,32110064874,6167049710,6151009775,109663200.84,Ростов,Новошахтинск
708,32110214784,6167049710,6111004668,171407.03,Ростов,Зерноград
709,32110806275,6167049710,6111004668,204902.44,Ростов,Зерноград
710,32110891089,6167049710,6168053099,225235.0,Ростов,Ростов
711,32211018906,6167049710,6103000116,10895523.0,Ростов,Багаевский
712,32211020650,6167049710,6154058530,1707907.93,Ростов,Таганрог
713,32211033800,6167049710,2311008207,909090.25,Ростов,Краснодар
714,32211060566,6167049710,6118009094,316200.0,Ростов,Орловка
715,32211207413,6167049710,6151009775,98462385.0,Ростов,Новошахтинск
716,32211207538,6167049710,6151009775,14688872.8,Ростов,Новошахтинск
717,32211901927,6167049710,6154022453,159066.62,Ростов,Таганрог
718,32211910317,6167049710,6168053099,204976.0,Ростов,Ростов
719,32211391895,6167108933,7810904590,1061011.76,Ростов,Санкт-Петербург-Петербург-Петербург
720,32211405898,6167108933,2310012472,828076.5,Ростов,Тюмень
721,32211420953,6167108933,2636207413,299064.0,Ростов,Ставрополь
722,32211436223,6167108933,2630033231,578200.0,Ростов,Минералов
723,32211578383,6167108933,7811405931,5801850.0,Ростов,Санкт-Петербург-Петербург-Петербург
724,32008795853,6168002922,6167109863,314400.0,Ростов,Ростов
725,32008888387,6168002922,7729314745,2147597.62,Ростов,Москва
726,32008888436,6168002922,7729314745,136939.39,Ростов,Москва
727,32008951740,6168002922,7729314745,1680143.0,Ростов,Москва
728,32008988960,6168002922,6102001727,1265597.0,Ростов,Аксай
729,32008990428,6168002922,6102001727,297524.0,Ростов,Аксай
730,32008990799,6168002922,6102001727,1072069.0,Ростов,Аксай
731,32008991071,6168002922,6102001727,1300002.0,Ростов,Аксай
732,32008991282,6168002922,6102001727,1891374.4,Ростов,Аксай
733,32008996702,6168002922,6102001727,109645.6,Ростов,Аксай
734,32009735885,6168002922,6163045256,4590300.0,Ростов,Ростов
735,32009765501,6168002922,6163045256,7245000.0,Ростов,Ростов
736,32009800109,6168002922,6167110026,173134.0,Ростов,Ростов
737,32009815107,6168002922,6111004668,6846000.0,Ростов,Зерноград
738,32009825192,6168002922,6167110026,428506.58,Ростов,Ростов
739,32009828304,6168002922,6163045256,135300.0,Ростов,Ростов
740,32009844555,6168002922,6153026790,328860.0,Ростов,Сальский
741,32009847410,6168002922,6168053099,169862.4,Ростов,Ростов
742,32009867129,6168002922,6163045256,145701.0,Ростов,Ростов
743,32109888648,6168002922,6111004668,2656558.0,Ростов,Зерноград
744,32109899387,6168002922,6154058530,3618300.0,Ростов,Таганрог
745,32109899608,6168002922,6167110026,129357.45,Ростов,Ростов
746,32109900089,6168002922,6155066372,2000000.0,Ростов,Шахты
747,32109917204,6168002922,6313538285,4656243.0,Ростов,Самара
748,32109926178,6168002922,6168000749,1000000.0,Ростов,Ростов
749,32109931282,6168002922,6164216546,717080.0,Ростов,Ростов
750,32109942348,6168002922,2311008207,1400000.0,Ростов,Краснодар
751,32110021978,6168002922,7710324108,2572800.0,Ростов,Москва
752,32110039036,6168002922,6118009094,474500.0,Ростов,Орловка
753,32110065324,6168002922,6151009775,29298891.74,Ростов,Новошахтинск
754,32110908552,6168002922,6111004668,6846000.0,Ростов,Зерноград
755,32110952436,6168002922,6165033136,5438482.0,Ростов,Ростов
756,32110958577,6168002922,6111004668,2656558.0,Ростов,Зерноград
757,32110982802,6168002922,6168053099,155070.0,Ростов,Ростов
758,32111007287,6168002922,7710324108,1500000.0,Ростов,Москва
759,32211019617,6168002922,6118009094,474500.0,Ростов,Орловка
760,32211020557,6168002922,6154058530,3833400.0,Ростов,Таганрог
761,32211025800,6168002922,2311008207,1600000.0,Ростов,Краснодар
762,32211043455,6168002922,6141012169,218400.0,Ростов,Батайск
763,32211044373,6168002922,6155066372,2144492.16,Ростов,Шахты
764,32211048034,6168002922,6111004668,9041800.0,Ростов,Зерноград
765,32211048318,6168002922,6111004668,2004550.0,Ростов,Зерноград
766,32211048458,6168002922,6111004668,284700.0,Ростов,Зерноград
767,32211073522,6168002922,6102005111,822432.0,Ростов,Аксай
768,32211093210,6168002922,6165560781,2000000.0,Ростов,Ростов
769,32211208170,6168002922,6151009775,33076340.0,Ростов,Новошахтинск
770,32211279844,6168002922,6166008781,810000.0,Ростов,Ростова
771,32211574352,6168002922,7701186067,409816.91,Ростов,Нижний Новгород Новгород Новгород
